0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01,0,0,0,0,0,0,0.01,0,0
0,0,-0.01,0.01,0,0,0,0,0,0,0.01,-0.01,0
0,0,-0.01,0.01,-0.01,0,0,0,0,-0.01,0.01,-0.01,0
0,0,-0.01,0.02,-0.01,0,0,0,0,-0.01,0.02,-0.01,0
0,0,-0.01,0.03,-0.01,0,0,0,0,-0.01,0.03,-0.01,0
0,0,-0.02,0.03,-0.02,0,0,0,0,-0.02,0.03,-0.02,0
0,0,-0.02,0.04,-0.02,0,0,0,0,-0.02,0.04,-0.02,0
0,0,-0.03,0.05,-0.02,0,0,0,0,-0.02,0.05,-0.03,0
0,0,-0.03,0.06,-0.03,0,0,0,0,-0.03,0.06,-0.03,0
0,0,-0.04,0.08,-0.04,0,0,0,0,-0.04,0.08,-0.04,0
0,0,-0.05,0.09,-0.04,0,0,0,0,-0.04,0.09,-0.05,0
0,0,-0.06,0.11,-0.05,0,0,0,0,-0.05,0.11,-0.06,0
0,0,-0.07,0.13,-0.06,0,0,0,0,-0.06,0.13,-0.07,0
0,0,-0.08,0.15,-0.07,0,0,0,0,-0.07,0.15,-0.08,0
0,0,-0.09,0.17,-0.08,0,0,0,0,-0.08,0.17,-0.09,0
0,0,-0.1,0.19,-0.09,0,0,0,0,-0.09,0.19,-0.1,0
0,0,-0.12,0.22,-0.1,0,0,0,0,-0.1,0.22,-0.12,0
0,0,-0.13,0.25,-0.12,0,0,0,0,-0.12,0.25,-0.13,0
0,0,-0.15,0.28,-0.13,0,0,0,0,-0.13,0.28,-0.15,0
0,0,-0.16,0.31,-0.15,0,0,0,0,-0.15,0.31,-0.16,0
0,0,-0.18,0.35,-0.16,0,0,0,0,-0.16,0.35,-0.18,0
0,0,-0.2,0.38,-0.18,0,0,0,0,-0.18,0.38,-0.2,0
0,0,-0.22,0.42,-0.2,0,0,0,0,-0.2,0.42,-0.22,0
0,0,-0.24,0.47,-0.22,0,0,0,0,-0.22,0.47,-0.24,0
0,0,-0.27,0.51,-0.24,0,0,0,0,-0.24,0.51,-0.27,0
0,0,-0.29,0.56,-0.27,0,0,0,0,-0.27,0.56,-0.29,0
0,0,-0.32,0.61,-0.29,0,0,0,0,-0.29,0.61,-0.32,0
0,0,-0.35,0.66,-0.31,0,0,0,0,-0.31,0.66,-0.35,0
0,0,-0.38,0.72,-0.34,0,0,0,0,-0.34,0.72,-0.38,0
0,0,-0.41,0.77,-0.37,0,0,0,0,-0.37,0.77,-0.41,0
0,0,-0.44,0.83,-0.4,0,0,0,0,-0.4,0.83,-0.44,0
0,0,-0.47,0.9,-0.43,0,0,0,0,-0.43,0.9,-0.47,0
0,0,-0.51,0.96,-0.46,0,0,0,0,-0.46,0.96,-0.51,0
0,0,-0.54,1.03,-0.49,0,0,0,0,-0.49,1.03,-0.54,0
0,0,-0.58,1.11,-0.53,0,0,0,0,-0.53,1.11,-0.58,0
0,0,-0.62,1.18,-0.56,0,0,0,0,-0.56,1.18,-0.62,0
0,0,-0.66,1.26,-0.6,0,0,0,0,-0.6,1.26,-0.66,0
0,0,-0.7,1.34,-0.64,0,0,0,0,-0.64,1.34,-0.7,0
0,0,-0.75,1.42,-0.68,0,0,0,0,-0.68,1.42,-0.75,0
0,0,-0.79,1.51,-0.72,0,0,0,0,-0.72,1.51,-0.79,0
0,0,-0.84,1.6,-0.76,0,0,0,0,-0.76,1.6,-0.84,0
0,0,-0.89,1.69,-0.8,0,0,0,0,-0.8,1.69,-0.89,0
0,0,-0.94,1.79,-0.85,0,0,0,0,-0.85,1.79,-0.94,0
0,0,-0.99,1.88,-0.9,0,0,0,0,-0.9,1.88,-0.99,0
0,0,-1.04,1.99,-0.94,0,0,0,0,-0.94,1.99,-1.04,0
0,0,-1.1,2.09,-0.99,0,0,0,0,-0.99,2.09,-1.1,0
0,0,-1.15,2.2,-1.05,0,0,0,0,-1.05,2.2,-1.15,0
0,0,-1.21,2.31,-1.1,0,0,0,0,-1.1,2.31,-1.21,0
0,0,-1.27,2.42,-1.15,0,0,0,0,-1.15,2.42,-1.27,0
0,0,-1.33,2.54,-1.21,0,0,0,0,-1.21,2.54,-1.33,0
0,0,-1.39,2.66,-1.26,0,0,0,0,-1.26,2.66,-1.39,0
0,0,-1.46,2.78,-1.32,0,0,0,0,-1.32,2.78,-1.46,0
0,0,-1.52,2.91,-1.38,0,0,0,0,-1.38,2.91,-1.52,0
0,0,-1.59,3.03,-1.44,0,0,0,0,-1.44,3.03,-1.59,0
0,0,-1.66,3.17,-1.51,0,0,0,0,-1.51,3.17,-1.66,0
0,0,-1.73,3.3,-1.57,0,0,0,0,-1.57,3.3,-1.73,0
0,0,-1.8,3.44,-1.63,0,0,0,0,-1.63,3.44,-1.8,0
0,0,-1.88,3.58,-1.7,0,0,0,0,-1.7,3.58,-1.88,0
0,0,-1.95,3.72,-1.77,0,0,0,0,-1.77,3.72,-1.95,0
0,0,-2.03,3.87,-1.84,0,0,0,0,-1.84,3.87,-2.03,0
0,0,-2.11,4.02,-1.91,0,0,0,0,-1.91,4.02,-2.11,0
0,0,-2.19,4.17,-1.98,0,0,0,0,-1.98,4.17,-2.19,0
0,0,-2.27,4.32,-2.06,0,0,0,0,-2.06,4.32,-2.27,0
0,0,-2.35,4.48,-2.13,0,0,0,0,-2.13,4.48,-2.35,0
