0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 -0.09 0.18 -0.08 0.00 0.00 0.00 0.00 -0.08 0.18 -0.09 0.00 0.00 0.00 0.13 -0.05 0.00 -0.39 0.00 0.00 0.13 0.05 0.00 -0.39 0.00 0.00
0.00 -0.37 0.70 -0.34 0.00 0.00 0.00 0.00 -0.34 0.70 -0.37 0.00 0.00 0.00 0.52 -0.21 0.00 -1.55 0.00 0.00 0.52 0.21 0.00 -1.55 0.00 0.00
0.00 -0.82 1.57 -0.75 0.00 0.00 0.00 0.00 -0.75 1.57 -0.82 0.00 0.00 0.00 1.16 -0.46 0.00 -3.46 0.00 0.00 1.16 0.46 0.00 -3.46 0.00 0.00
0.00 -1.45 2.77 -1.32 0.00 0.00 0.00 0.00 -1.32 2.77 -1.45 0.00 0.00 0.00 2.05 -0.82 0.00 -6.10 0.00 0.00 2.05 0.82 0.00 -6.10 0.00 0.00
0.00 -2.25 4.30 -2.04 0.00 0.00 0.00 0.00 -2.04 4.30 -2.25 0.00 0.00 0.00 3.18 -1.26 0.00 -9.46 0.00 0.00 3.18 1.26 0.00 -9.46 0.00 0.00
0.00 -3.22 6.14 -2.92 0.00 0.00 0.00 0.00 -2.92 6.14 -3.22 0.00 0.00 0.00 4.54 -1.81 0.00 -13.51 0.00 0.00 4.54 1.81 0.00 -13.51 0.00 0.00
0.00 -4.35 8.29 -3.94 0.00 0.00 0.00 0.00 -3.94 8.29 -4.35 0.00 0.00 0.00 6.13 -2.44 0.00 -18.24 0.00 0.00 6.13 2.44 0.00 -18.24 0.00 0.00
0.00 -5.63 10.73 -5.10 0.00 0.00 0.00 0.00 -5.10 10.73 -5.63 0.00 0.00 0.00 7.94 -3.16 0.00 -23.62 0.00 0.00 7.94 3.16 0.00 -23.62 0.00 0.00
0.00 -7.07 13.47 -6.41 0.00 0.00 0.00 0.00 -6.41 13.47 -7.07 0.00 0.00 0.00 9.96 -3.96 0.00 -29.65 0.00 0.00 9.96 3.96 0.00 -29.65 0.00 0.00
0.00 -8.65 16.50 -7.84 0.00 0.00 0.00 0.00 -7.84 16.50 -8.65 0.00 0.00 0.00 12.20 -4.85 0.00 -36.31 0.00 0.00 12.20 4.85 0.00 -36.31 0.00 0.00
0.00 -10.38 19.80 -9.41 0.00 0.00 0.00 0.00 -9.41 19.80 -10.38 0.00 0.00 0.00 14.64 -5.82 0.00 -43.56 0.00 0.00 14.64 5.82 0.00 -43.56 0.00 0.00
0.00 -12.25 23.36 -11.11 0.00 0.00 0.00 0.00 -11.11 23.36 -12.25 0.00 0.00 0.00 17.27 -6.87 0.00 -51.41 0.00 0.00 17.27 6.87 0.00 -51.41 0.00 0.00
0.00 -14.26 27.19 -12.93 0.00 0.00 0.00 0.00 -12.93 27.19 -14.26 0.00 0.00 0.00 20.10 -7.99 0.00 -59.83 0.00 0.00 20.10 7.99 0.00 -59.83 0.00 0.00
0.00 -16.40 31.27 -14.87 0.00 0.00 0.00 0.00 -14.87 31.27 -16.40 0.00 0.00 0.00 23.12 -9.19 0.00 -68.81 0.00 0.00 23.12 9.19 0.00 -68.81 0.00 0.00
0.00 -18.66 35.59 -16.92 0.00 0.00 0.00 0.00 -16.92 35.59 -18.66 0.00 0.00 0.00 26.32 -10.46 0.00 -78.32 0.00 0.00 26.32 10.46 0.00 -78.32 0.00 0.00
0.00 -21.06 40.15 -19.09 0.00 0.00 0.00 0.00 -19.09 40.15 -21.06 0.00 0.00 0.00 29.69 -11.81 0.00 -88.35 0.00 0.00 29.69 11.81 0.00 -88.35 0.00 0.00
0.00 -23.57 44.94 -21.37 0.00 0.00 0.00 0.00 -21.37 44.94 -23.57 0.00 0.00 0.00 33.23 -13.21 0.00 -98.89 0.00 0.00 33.23 13.21 0.00 -98.89 0.00 0.00
0.00 -26.20 49.95 -23.75 0.00 0.00 0.00 0.00 -23.75 49.95 -26.20 0.00 0.00 0.00 36.93 -14.69 0.00 -109.92 0.00 0.00 36.93 14.69 0.00 -109.92 0.00 0.00
0.00 -28.94 55.17 -26.24 0.00 0.00 0.00 0.00 -26.24 55.17 -28.94 0.00 0.00 0.00 40.80 -16.22 0.00 -121.42 0.00 0.00 40.80 16.22 0.00 -121.42 0.00 0.00
0.00 -31.79 60.60 -28.82 0.00 0.00 0.00 0.00 -28.82 60.60 -31.79 0.00 0.00 0.00 44.81 -17.82 0.00 -133.37 0.00 0.00 44.81 17.82 0.00 -133.37 0.00 0.00
0.00 -34.74 66.24 -31.50 0.00 0.00 0.00 0.00 -31.50 66.24 -34.74 0.00 0.00 0.00 48.98 -19.48 0.00 -145.77 0.00 0.00 48.98 19.48 0.00 -145.77 0.00 0.00
0.00 -37.79 72.06 -34.27 0.00 0.00 0.00 0.00 -34.27 72.06 -37.79 0.00 0.00 0.00 53.28 -21.19 0.00 -158.58 0.00 0.00 53.28 21.19 0.00 -158.58 0.00 0.00
0.00 -40.95 78.07 -37.13 0.00 0.00 0.00 0.00 -37.13 78.07 -40.95 0.00 0.00 0.00 57.73 -22.96 0.00 -171.81 0.00 0.00 57.73 22.96 0.00 -171.81 0.00 0.00
0.00 -44.19 84.26 -40.07 0.00 0.00 0.00 0.00 -40.07 84.26 -44.19 0.00 0.00 0.00 62.31 -24.78 0.00 -185.43 0.00 0.00 62.31 24.78 0.00 -185.43 0.00 0.00
0.00 -47.53 90.62 -43.09 0.00 0.00 0.00 0.00 -43.09 90.62 -47.53 0.00 0.00 0.00 67.01 -26.65 0.00 -199.43 0.00 0.00 67.01 26.65 0.00 -199.43 0.00 0.00
0.00 -50.95 97.15 -46.20 0.00 0.00 0.00 0.00 -46.20 97.15 -50.95 0.00 0.00 0.00 71.83 -28.57 0.00 -213.79 0.00 0.00 71.83 28.57 0.00 -213.79 0.00 0.00
0.00 -54.46 103.83 -49.37 0.00 0.00 0.00 0.00 -49.37 103.83 -54.46 0.00 0.00 0.00 76.78 -30.53 0.00 -228.50 0.00 0.00 76.78 30.53 0.00 -228.50 0.00 0.00
0.00 -58.04 110.66 -52.62 0.00 0.00 0.00 0.00 -52.62 110.66 -58.04 0.00 0.00 0.00 81.83 -32.54 0.00 -243.54 0.00 0.00 81.83 32.54 0.00 -243.54 0.00 0.00
0.00 -61.70 117.64 -55.94 0.00 0.00 0.00 0.00 -55.94 117.64 -61.70 0.00 0.00 0.00 86.99 -34.59 0.00 -258.90 0.00 0.00 86.99 34.59 0.00 -258.90 0.00 0.00
0.00 -65.43 124.76 -59.33 0.00 0.00 0.00 0.00 -59.33 124.76 -65.43 0.00 0.00 0.00 92.25 -36.68 0.00 -274.56 0.00 0.00 92.25 36.68 0.00 -274.56 0.00 0.00
0.00 -69.23 132.01 -62.77 0.00 0.00 0.00 0.00 -62.77 132.01 -69.23 0.00 0.00 0.00 97.61 -38.82 0.00 -290.51 0.00 0.00 97.61 38.82 0.00 -290.51 0.00 0.00
0.00 -73.10 139.38 -66.28 0.00 0.00 0.00 0.00 -66.28 139.38 -73.10 0.00 0.00 0.00 103.06 -40.98 0.00 -306.73 0.00 0.00 103.06 40.98 0.00 -306.73 0.00 0.00
0.00 -77.03 146.87 -69.84 0.00 0.00 0.00 0.00 -69.84 146.87 -77.03 0.00 0.00 0.00 108.60 -43.19 0.00 -323.22 0.00 0.00 108.60 43.19 0.00 -323.22 0.00 0.00
0.00 -81.02 154.47 -73.46 0.00 0.00 0.00 0.00 -73.46 154.47 -81.02 0.00 0.00 0.00 114.22 -45.42 0.00 -339.95 0.00 0.00 114.22 45.42 0.00 -339.95 0.00 0.00
0.00 -85.06 162.18 -77.12 0.00 0.00 0.00 0.00 -77.12 162.18 -85.06 0.00 0.00 0.00 119.92 -47.69 0.00 -356.91 0.00 0.00 119.92 47.69 0.00 -356.91 0.00 0.00
0.00 -89.15 169.99 -80.83 0.00 0.00 0.00 0.00 -80.83 169.99 -89.15 0.00 0.00 0.00 125.70 -49.98 0.00 -374.09 0.00 0.00 125.70 49.98 0.00 -374.09 0.00 0.00
0.00 -93.30 177.89 -84.59 0.00 0.00 0.00 0.00 -84.59 177.89 -93.30 0.00 0.00 0.00 131.54 -52.31 0.00 -391.48 0.00 0.00 131.54 52.31 0.00 -391.48 0.00 0.00
0.00 -97.49 185.88 -88.39 0.00 0.00 0.00 0.00 -88.39 185.88 -97.49 0.00 0.00 0.00 137.44 -54.66 0.00 -409.06 0.00 0.00 137.44 54.66 0.00 -409.06 0.00 0.00
0.00 -101.72 193.95 -92.23 0.00 0.00 0.00 0.00 -92.23 193.95 -101.72 0.00 0.00 0.00 143.41 -57.03 0.00 -426.82 0.00 0.00 143.41 57.03 0.00 -426.82 0.00 0.00
0.00 -105.99 202.09 -96.10 0.00 0.00 0.00 0.00 -96.10 202.09 -105.99 0.00 0.00 0.00 149.43 -59.42 0.00 -444.74 0.00 0.00 149.43 59.42 0.00 -444.74 0.00 0.00
0.00 -110.30 210.30 -100.00 0.00 0.00 0.00 0.00 -100.00 210.30 -110.30 0.00 0.00 0.00 155.51 -61.84 0.00 -462.81 0.00 0.00 155.51 61.84 0.00 -462.81 0.00 0.00
0.00 -114.64 218.58 -103.94 0.00 0.00 0.00 0.00 -103.94 218.58 -114.64 0.00 0.00 0.00 161.63 -64.27 0.00 -481.03 0.00 0.00 161.63 64.27 0.00 -481.03 0.00 0.00
0.00 -119.01 226.91 -107.90 0.00 0.00 0.00 0.00 -107.90 226.91 -119.01 0.00 0.00 0.00 167.79 -66.72 0.00 -499.37 0.00 0.00 167.79 66.72 0.00 -499.37 0.00 0.00
0.00 -123.41 235.30 -111.89 0.00 0.00 0.00 0.00 -111.89 235.30 -123.41 0.00 0.00 0.00 173.99 -69.19 0.00 -517.83 0.00 0.00 173.99 69.19 0.00 -517.83 0.00 0.00
0.00 -127.83 243.73 -115.90 0.00 0.00 0.00 0.00 -115.90 243.73 -127.83 0.00 0.00 0.00 180.23 -71.67 0.00 -536.39 0.00 0.00 180.23 71.67 0.00 -536.39 0.00 0.00
0.00 -132.28 252.21 -119.93 0.00 0.00 0.00 0.00 -119.93 252.21 -132.28 0.00 0.00 0.00 186.49 -74.16 0.00 -555.04 0.00 0.00 186.49 74.16 0.00 -555.04 0.00 0.00
0.00 -136.74 260.72 -123.98 0.00 0.00 0.00 0.00 -123.98 260.72 -136.74 0.00 0.00 0.00 192.79 -76.66 0.00 -573.77 0.00 0.00 192.79 76.66 0.00 -573.77 0.00 0.00
0.00 -141.22 269.26 -128.04 0.00 0.00 0.00 0.00 -128.04 269.26 -141.22 0.00 0.00 0.00 199.10 -79.17 0.00 -592.56 0.00 0.00 199.10 79.17 0.00 -592.56 0.00 0.00
0.00 -145.71 277.82 -132.11 0.00 0.00 0.00 0.00 -132.11 277.82 -145.71 0.00 0.00 0.00 205.43 -81.69 0.00 -611.41 0.00 0.00 205.43 81.69 0.00 -611.41 0.00 0.00
0.00 -150.21 286.41 -136.19 0.00 0.00 0.00 0.00 -136.19 286.41 -150.21 0.00 0.00 0.00 211.78 -84.22 0.00 -630.30 0.00 0.00 211.78 84.22 0.00 -630.30 0.00 0.00
0.00 -154.72 295.01 -140.28 0.00 0.00 0.00 0.00 -140.28 295.01 -154.72 0.00 0.00 0.00 218.14 -86.74 0.00 -649.22 0.00 0.00 218.14 86.74 0.00 -649.22 0.00 0.00
0.00 -159.24 303.61 -144.38 0.00 0.00 0.00 0.00 -144.38 303.61 -159.24 0.00 0.00 0.00 224.50 -89.28 0.00 -668.16 0.00 0.00 224.50 89.28 0.00 -668.16 0.00 0.00
0.00 -163.75 312.23 -148.47 0.00 0.00 0.00 0.00 -148.47 312.23 -163.75 0.00 0.00 0.00 230.87 -91.81 0.00 -687.12 0.00 0.00 230.87 91.81 0.00 -687.12 0.00 0.00
0.00 -168.27 320.84 -152.57 0.00 0.00 0.00 0.00 -152.57 320.84 -168.27 0.00 0.00 0.00 237.24 -94.34 0.00 -706.07 0.00 0.00 237.24 94.34 0.00 -706.07 0.00 0.00
0.00 -172.78 329.44 -156.66 0.00 0.00 0.00 0.00 -156.66 329.44 -172.78 0.00 0.00 0.00 243.60 -96.87 0.00 -725.01 0.00 0.00 243.60 96.87 0.00 -725.01 0.00 0.00
0.00 -177.29 338.04 -160.75 0.00 0.00 0.00 0.00 -160.75 338.04 -177.29 0.00 0.00 0.00 249.96 -99.40 0.00 -743.92 0.00 0.00 249.96 99.40 0.00 -743.92 0.00 0.00
0.00 -181.79 346.62 -164.83 0.00 0.00 0.00 0.00 -164.83 346.62 -181.79 0.00 0.00 0.00 256.30 -101.92 0.00 -762.80 0.00 0.00 256.30 101.92 0.00 -762.80 0.00 0.00
0.00 -186.28 355.18 -168.90 0.00 0.00 0.00 0.00 -168.90 355.18 -186.28 0.00 0.00 0.00 262.63 -104.44 0.00 -781.64 0.00 0.00 262.63 104.44 0.00 -781.64 0.00 0.00
0.00 -190.76 363.71 -172.95 0.00 0.00 0.00 0.00 -172.95 363.71 -190.76 0.00 0.00 0.00 268.94 -106.95 0.00 -800.42 0.00 0.00 268.94 106.95 0.00 -800.42 0.00 0.00
0.00 -195.22 372.22 -177.00 0.00 0.00 0.00 0.00 -177.00 372.22 -195.22 0.00 0.00 0.00 275.23 -109.45 0.00 -819.14 0.00 0.00 275.23 109.45 0.00 -819.14 0.00 0.00
0.00 -199.66 380.69 -181.03 0.00 0.00 0.00 0.00 -181.03 380.69 -199.66 0.00 0.00 0.00 281.49 -111.94 0.00 -837.78 0.00 0.00 281.49 111.94 0.00 -837.78 0.00 0.00
0.00 -204.08 389.12 -185.04 0.00 0.00 0.00 0.00 -185.04 389.12 -204.08 0.00 0.00 0.00 287.73 -114.42 0.00 -856.34 0.00 0.00 287.73 114.42 0.00 -856.34 0.00 0.00
0.00 -208.48 397.51 -189.03 0.00 0.00 0.00 0.00 -189.03 397.51 -208.48 0.00 0.00 0.00 293.93 -116.89 0.00 -874.80 0.00 0.00 293.93 116.89 0.00 -874.80 0.00 0.00
0.00 -212.86 405.85 -193.00 0.00 0.00 0.00 0.00 -193.00 405.85 -212.86 0.00 0.00 0.00 300.10 -119.34 0.00 -893.17 0.00 0.00 300.10 119.34 0.00 -893.17 0.00 0.00
0.00 -217.21 414.15 -196.94 0.00 0.00 0.00 0.00 -196.94 414.15 -217.21 0.00 0.00 0.00 306.24 -121.78 0.00 -911.42 0.00 0.00 306.24 121.78 0.00 -911.42 0.00 0.00
0.00 -221.53 422.38 -200.86 0.00 0.00 0.00 0.00 -200.86 422.38 -221.53 0.00 0.00 0.00 312.33 -124.20 0.00 -929.54 0.00 0.00 312.33 124.20 0.00 -929.54 0.00 0.00
0.00 -225.82 430.56 -204.74 0.00 0.00 0.00 0.00 -204.74 430.56 -225.82 0.00 0.00 0.00 318.37 -126.60 0.00 -947.54 0.00 0.00 318.37 126.60 0.00 -947.54 0.00 0.00
0.00 -230.07 438.68 -208.60 0.00 0.00 0.00 0.00 -208.60 438.68 -230.07 0.00 0.00 0.00 324.37 -128.99 0.00 -965.40 0.00 0.00 324.37 128.99 0.00 -965.40 0.00 0.00
0.00 -234.29 446.72 -212.43 0.00 0.00 0.00 0.00 -212.43 446.72 -234.29 0.00 0.00 0.00 330.32 -131.36 0.00 -983.11 0.00 0.00 330.32 131.36 0.00 -983.11 0.00 0.00
0.00 -238.48 454.70 -216.22 0.00 0.00 0.00 0.00 -216.22 454.70 -238.48 0.00 0.00 0.00 336.22 -133.70 0.00 -1000.66 0.00 0.00 336.22 133.70 0.00 -1000.66 0.00 0.00
0.00 -242.62 462.60 -219.98 0.00 0.00 0.00 0.00 -219.98 462.60 -242.62 0.00 0.00 0.00 342.06 -136.03 0.00 -1018.05 0.00 0.00 342.06 136.03 0.00 -1018.05 0.00 0.00
0.00 -246.72 470.42 -223.70 0.00 0.00 0.00 0.00 -223.70 470.42 -246.72 0.00 0.00 0.00 347.85 -138.33 0.00 -1035.26 0.00 0.00 347.85 138.33 0.00 -1035.26 0.00 0.00
0.00 -250.78 478.16 -227.38 0.00 0.00 0.00 0.00 -227.38 478.16 -250.78 0.00 0.00 0.00 353.57 -140.60 0.00 -1052.30 0.00 0.00 353.57 140.60 0.00 -1052.30 0.00 0.00
0.00 -254.80 485.82 -231.02 0.00 0.00 0.00 0.00 -231.02 485.82 -254.80 0.00 0.00 0.00 359.23 -142.85 0.00 -1069.14 0.00 0.00 359.23 142.85 0.00 -1069.14 0.00 0.00
0.00 -258.77 493.38 -234.62 0.00 0.00 0.00 0.00 -234.62 493.38 -258.77 0.00 0.00 0.00 364.82 -145.08 0.00 -1085.79 0.00 0.00 364.82 145.08 0.00 -1085.79 0.00 0.00
0.00 -262.68 500.85 -238.17 0.00 0.00 0.00 0.00 -238.17 500.85 -262.68 0.00 0.00 0.00 370.35 -147.27 0.00 -1102.23 0.00 0.00 370.35 147.27 0.00 -1102.23 0.00 0.00
0.00 -266.55 508.23 -241.68 0.00 0.00 0.00 0.00 -241.68 508.23 -266.55 0.00 0.00 0.00 375.80 -149.44 0.00 -1118.46 0.00 0.00 375.80 149.44 0.00 -1118.46 0.00 0.00
0.00 -270.37 515.50 -245.14 0.00 0.00 0.00 0.00 -245.14 515.50 -270.37 0.00 0.00 0.00 381.18 -151.58 0.00 -1134.47 0.00 0.00 381.18 151.58 0.00 -1134.47 0.00 0.00
0.00 -274.13 522.67 -248.55 0.00 0.00 0.00 0.00 -248.55 522.67 -274.13 0.00 0.00 0.00 386.48 -153.69 0.00 -1150.25 0.00 0.00 386.48 153.69 0.00 -1150.25 0.00 0.00
0.00 -277.83 529.74 -251.91 0.00 0.00 0.00 0.00 -251.91 529.74 -277.83 0.00 0.00 0.00 391.71 -155.77 0.00 -1165.80 0.00 0.00 391.71 155.77 0.00 -1165.80 0.00 0.00
0.00 -281.48 536.70 -255.21 0.00 0.00 0.00 0.00 -255.21 536.70 -281.48 0.00 0.00 0.00 396.85 -157.81 0.00 -1181.11 0.00 0.00 396.85 157.81 0.00 -1181.11 0.00 0.00
0.00 -285.07 543.54 -258.47 0.00 0.00 0.00 0.00 -258.47 543.54 -285.07 0.00 0.00 0.00 401.91 -159.82 0.00 -1196.17 0.00 0.00 401.91 159.82 0.00 -1196.17 0.00 0.00
0.00 -288.60 550.27 -261.67 0.00 0.00 0.00 0.00 -261.67 550.27 -288.60 0.00 0.00 0.00 406.89 -161.80 0.00 -1210.98 0.00 0.00 406.89 161.80 0.00 -1210.98 0.00 0.00
0.00 -292.07 556.88 -264.81 0.00 0.00 0.00 0.00 -264.81 556.88 -292.07 0.00 0.00 0.00 411.78 -163.75 0.00 -1225.52 0.00 0.00 411.78 163.75 0.00 -1225.52 0.00 0.00
0.00 -295.47 563.37 -267.90 0.00 0.00 0.00 0.00 -267.90 563.37 -295.47 0.00 0.00 0.00 416.57 -165.65 0.00 -1239.80 0.00 0.00 416.57 165.65 0.00 -1239.80 0.00 0.00
0.00 -298.81 569.73 -270.92 0.00 0.00 0.00 0.00 -270.92 569.73 -298.81 0.00 0.00 0.00 421.28 -167.53 0.00 -1253.81 0.00 0.00 421.28 167.53 0.00 -1253.81 0.00 0.00
0.00 -302.08 575.97 -273.89 0.00 0.00 0.00 0.00 -273.89 575.97 -302.08 0.00 0.00 0.00 425.89 -169.36 0.00 -1267.54 0.00 0.00 425.89 169.36 0.00 -1267.54 0.00 0.00
0.00 -305.28 582.08 -276.79 0.00 0.00 0.00 0.00 -276.79 582.08 -305.28 0.00 0.00 0.00 430.41 -171.16 0.00 -1280.98 0.00 0.00 430.41 171.16 0.00 -1280.98 0.00 0.00
0.00 -308.42 588.05 -279.64 0.00 0.00 0.00 0.00 -279.64 588.05 -308.42 0.00 0.00 0.00 434.83 -172.91 0.00 -1294.13 0.00 0.00 434.83 172.91 0.00 -1294.13 0.00 0.00
0.00 -311.48 593.90 -282.41 0.00 0.00 0.00 0.00 -282.41 593.90 -311.48 0.00 0.00 0.00 439.15 -174.63 0.00 -1306.99 0.00 0.00 439.15 174.63 0.00 -1306.99 0.00 0.00
0.00 -314.47 599.60 -285.13 0.00 0.00 0.00 0.00 -285.13 599.60 -314.47 0.00 0.00 0.00 443.37 -176.31 0.00 -1319.54 0.00 0.00 443.37 176.31 0.00 -1319.54 0.00 0.00
0.00 -317.39 605.17 -287.77 0.00 0.00 0.00 0.00 -287.77 605.17 -317.39 0.00 0.00 0.00 447.48 -177.95 0.00 -1331.79 0.00 0.00 447.48 177.95 0.00 -1331.79 0.00 0.00
0.00 -320.24 610.59 -290.35 0.00 0.00 0.00 0.00 -290.35 610.59 -320.24 0.00 0.00 0.00 451.49 -179.54 0.00 -1343.73 0.00 0.00 451.49 179.54 0.00 -1343.73 0.00 0.00
0.00 -323.01 615.87 -292.86 0.00 0.00 0.00 0.00 -292.86 615.87 -323.01 0.00 0.00 0.00 455.40 -181.09 0.00 -1355.35 0.00 0.00 455.40 181.09 0.00 -1355.35 0.00 0.00
0.00 -325.70 621.01 -295.31 0.00 0.00 0.00 0.00 -295.31 621.01 -325.70 0.00 0.00 0.00 459.19 -182.60 0.00 -1366.65 0.00 0.00 459.19 182.60 0.00 -1366.65 0.00 0.00
0.00 -328.32 625.99 -297.68 0.00 0.00 0.00 0.00 -297.68 625.99 -328.32 0.00 0.00 0.00 462.88 -184.07 0.00 -1377.62 0.00 0.00 462.88 184.07 0.00 -1377.62 0.00 0.00
0.00 -330.85 630.83 -299.98 0.00 0.00 0.00 0.00 -299.98 630.83 -330.85 0.00 0.00 0.00 466.46 -185.49 0.00 -1388.27 0.00 0.00 466.46 185.49 0.00 -1388.27 0.00 0.00
0.00 -333.31 635.51 -302.20 0.00 0.00 0.00 0.00 -302.20 635.51 -333.31 0.00 0.00 0.00 469.92 -186.87 0.00 -1398.58 0.00 0.00 469.92 186.87 0.00 -1398.58 0.00 0.00
0.00 -335.68 640.04 -304.36 0.00 0.00 0.00 0.00 -304.36 640.04 -335.68 0.00 0.00 0.00 473.27 -188.20 0.00 -1408.55 0.00 0.00 473.27 188.20 0.00 -1408.55 0.00 0.00
0.00 -337.98 644.42 -306.44 0.00 0.00 0.00 0.00 -306.44 644.42 -337.98 0.00 0.00 0.00 476.51 -189.49 0.00 -1418.17 0.00 0.00 476.51 189.49 0.00 -1418.17 0.00 0.00
